Game Turn, Player, Strategy, Status
1, 0, STRATEGY_EARLY_EXPLORATION, Following
1, 0, STRATEGY_RAPID_EXPANSION, Following
1, 0, STRATEGY_ANCIENT_CHANGES, Following
1, 1, STRATEGY_EARLY_EXPLORATION, Following
1, 1, STRATEGY_RAPID_EXPANSION, Following
1, 1, STRATEGY_ANCIENT_CHANGES, Following
1, 2, STRATEGY_EARLY_EXPLORATION, Following
1, 2, STRATEGY_RAPID_EXPANSION, Following
1, 2, STRATEGY_ANCIENT_CHANGES, Following
1, 3, STRATEGY_EARLY_EXPLORATION, Following
1, 3, STRATEGY_RAPID_EXPANSION, Following
1, 3, STRATEGY_ANCIENT_CHANGES, Following
1, 4, STRATEGY_EARLY_EXPLORATION, Following
1, 4, STRATEGY_RAPID_EXPANSION, Following
1, 4, STRATEGY_ANCIENT_CHANGES, Following
1, 5, STRATEGY_EARLY_EXPLORATION, Following
1, 5, STRATEGY_RAPID_EXPANSION, Following
1, 5, STRATEGY_CLASSICAL_CHANGES, Following
1, 5, STRATEGY_ANCIENT_CHANGES, Following
1, 6, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 6, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 6, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 6, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 6, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 6, STRATEGY_RAPID_EXPANSION, Forbidden
1, 6, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 6, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 6, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 6, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 6, STRATEGY_MODERN_CHANGES, Forbidden
1, 6, STRATEGY_DARKAGE, Forbidden
1, 6, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 6, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 7, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 7, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 7, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 7, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 7, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 7, STRATEGY_RAPID_EXPANSION, Forbidden
1, 7, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 7, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 7, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 7, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 7, STRATEGY_MODERN_CHANGES, Forbidden
1, 7, STRATEGY_DARKAGE, Forbidden
1, 7, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 7, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 8, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 8, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 8, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 8, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 8, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 8, STRATEGY_RAPID_EXPANSION, Forbidden
1, 8, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 8, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 8, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 8, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 8, STRATEGY_MODERN_CHANGES, Forbidden
1, 8, STRATEGY_DARKAGE, Forbidden
1, 8, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 8, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 9, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 9, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 9, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 9, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 9, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 9, STRATEGY_RAPID_EXPANSION, Forbidden
1, 9, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 9, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 9, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 9, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 9, STRATEGY_MODERN_CHANGES, Forbidden
1, 9, STRATEGY_DARKAGE, Forbidden
1, 9, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 9, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 10, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 10, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 10, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 10, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 10, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 10, STRATEGY_RAPID_EXPANSION, Forbidden
1, 10, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 10, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 10, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 10, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 10, STRATEGY_MODERN_CHANGES, Forbidden
1, 10, STRATEGY_DARKAGE, Forbidden
1, 10, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 10, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 11, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 11, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 11, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 11, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 11, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 11, STRATEGY_RAPID_EXPANSION, Forbidden
1, 11, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 11, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 11, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 11, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 11, STRATEGY_MODERN_CHANGES, Forbidden
1, 11, STRATEGY_DARKAGE, Forbidden
1, 11, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 11, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 12, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 12, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 12, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 12, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 12, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 12, STRATEGY_RAPID_EXPANSION, Forbidden
1, 12, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 12, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 12, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 12, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 12, STRATEGY_MODERN_CHANGES, Forbidden
1, 12, STRATEGY_DARKAGE, Forbidden
1, 12, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 12, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 13, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 13, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 13, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 13, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 13, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 13, STRATEGY_RAPID_EXPANSION, Forbidden
1, 13, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 13, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 13, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 13, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 13, STRATEGY_MODERN_CHANGES, Forbidden
1, 13, STRATEGY_DARKAGE, Forbidden
1, 13, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 13, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 14, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 14, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 14, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 14, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 14, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 14, STRATEGY_RAPID_EXPANSION, Forbidden
1, 14, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 14, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 14, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 14, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 14, STRATEGY_MODERN_CHANGES, Forbidden
1, 14, STRATEGY_DARKAGE, Forbidden
1, 14, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 14, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 62, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 62, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 62, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 62, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 62, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 62, STRATEGY_RAPID_EXPANSION, Forbidden
1, 62, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 62, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 62, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 62, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 62, STRATEGY_MODERN_CHANGES, Forbidden
1, 62, STRATEGY_DARKAGE, Forbidden
1, 62, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 62, STRATEGY_ANCIENT_CHANGES, Forbidden
1, 63, VICTORY_STRATEGY_CULTURAL_VICTORY, Forbidden
1, 63, VICTORY_STRATEGY_MILITARY_VICTORY, Forbidden
1, 63, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Forbidden
1, 63, VICTORY_STRATEGY_SCIENCE_VICTORY, Forbidden
1, 63, STRATEGY_EARLY_EXPLORATION, Forbidden
1, 63, STRATEGY_RAPID_EXPANSION, Forbidden
1, 63, STRATEGY_CLASSICAL_CHANGES, Forbidden
1, 63, STRATEGY_MEDIEVAL_CHANGES, Forbidden
1, 63, STRATEGY_RENAISSANCE_CHANGES, Forbidden
1, 63, STRATEGY_INDUSTRIAL_CHANGES, Forbidden
1, 63, STRATEGY_MODERN_CHANGES, Forbidden
1, 63, STRATEGY_DARKAGE, Forbidden
1, 63, VICTORY_STRATEGY_DIPLOMATIC_VICTORY, Forbidden
1, 63, STRATEGY_ANCIENT_CHANGES, Forbidden
3, 1, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
7, 4, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
8, 2, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Following
9, 2, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
15, 5, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Following
15, 5, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
22, 4, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Following
24, 1, VICTORY_STRATEGY_SCIENCE_VICTORY, Stopped
25, 0, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
27, 4, VICTORY_STRATEGY_SCIENCE_VICTORY, Stopped
29, 2, VICTORY_STRATEGY_SCIENCE_VICTORY, Stopped
35, 2, STRATEGY_EARLY_EXPLORATION, Stopped
36, 1, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Following
36, 1, STRATEGY_EARLY_EXPLORATION, Stopped
37, 5, STRATEGY_EARLY_EXPLORATION, Stopped
38, 1, STRATEGY_RAPID_EXPANSION, Stopped
40, 4, STRATEGY_EARLY_EXPLORATION, Stopped
41, 4, STRATEGY_RAPID_EXPANSION, Stopped
44, 1, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
45, 0, VICTORY_STRATEGY_SCIENCE_VICTORY, Stopped
45, 3, STRATEGY_CLASSICAL_CHANGES, Following
46, 3, STRATEGY_EARLY_EXPLORATION, Stopped
47, 3, VICTORY_STRATEGY_RELIGIOUS_VICTORY, Following
47, 4, VICTORY_STRATEGY_SCIENCE_VICTORY, Following
49, 0, STRATEGY_EARLY_EXPLORATION, Stopped
49, 5, STRATEGY_RAPID_EXPANSION, Stopped
52, 2, STRATEGY_CLASSICAL_CHANGES, Following
